iter	Passed	Remaining
931	12757	930
932	12770	917
933	12784	903
934	12796	889
935	12808	875
936	12821	862
937	12834	848
938	12847	834
939	12860	820
940	12874	807
941	12886	793
942	12900	779
943	12913	766
944	12924	752
945	12938	738
946	12952	724
947	12964	711
948	12977	697
949	12990	683
950	13002	669
951	13015	656
952	13028	642
953	13040	628
954	13098	617
955	13139	604
956	13154	591
957	13168	577
958	13182	563
959	13194	549
960	13208	536
961	13219	522
962	13231	508
963	13244	494
964	13257	480
965	13271	467
966	13283	453
967	13297	439
968	13310	425
969	13321	412
970	13334	398
971	13347	384
972	13361	370
973	13374	357
974	13386	343
975	13400	329
976	13413	315
977	13427	302
978	13438	288
979	13450	274
980	13464	260
981	13479	247
982	13493	233
983	13506	219
984	13520	205
985	13533	192
986	13546	178
987	13560	164
988	13572	150
989	13584	137
990	13597	123
991	13609	109
992	13621	96
993	13633	82
994	13649	68
995	13662	54
996	13676	41
997	13689	27
998	13703	13
999	13715	0
